generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5130000,43,-113.548,-10751.9,40.8394,0.4531
5140000,42,-115.473,-10786.4,42.6408,0.4395
5150000,42,-114.268,-10783.2,38.5642,0.4499
5160000,38,-105.218,-10815.9,38.4502,0.4461
5170000,44,-109.919,-10841.5,48.8104,0.4401
5180000,44,-112.413,-10736.6,58.4963,0.4525
5190000,42,-119.464,-10763.6,50.3047,0.4259
5200000,26,-88.1334,-10804.8,25.7038,0.4369
5210000,34,-95.46,-10866.5,40.0126,0.4443
5220000,39,-105.807,-10879.1,52.5928,0.441
5230000,38,-108.854,-10812.3,40.0593,0.4434
5240000,33,-99.6041,-10791.6,30.292,0.4415
5250000,33,-119.771,-10826.3,43.7043,0.4461
5260000,35,-95.5534,-10824.6,35.3156,0.4509
5270000,40,-113.555,-10830,34.5145,0.4471
5280000,29,-85.4745,-10862.9,32.1636,0.4438
5290000,49,-128.841,-10854.5,48.8336,0.4407
5300000,46,-120.955,-10740.5,48.3333,0.444
5310000,40,-105.189,-10774,37.5339,0.4414
5320000,44,-128.127,-10802,42.9424,0.4486
5330000,42,-119.63,-10777.4,33.8853,0.4527
5340000,37,-102.656,-10832.8,33.0247,0.4439
5350000,46,-138.971,-10812.7,48.5963,0.4433
5360000,55,-156.577,-10812.4,71.1306,0.4505
5370000,44,-122.866,-10786.5,47.1052,0.4474
5380000,53,-145.511,-10717.3,54.0448,0.4394
5390000,38,-117.704,-10787.3,48.7501,0.4401
5400000,53,-135.957,-10769.6,54.1493,0.4416
5410000,44,-119.799,-10783.9,42.7548,0.4377
5420000,40,-110.305,-10848.8,40.9618,0.4447
5430000,59,-158.014,-10823.3,49.6074,0.443
5440000,51,-128.321,-10769.5,46.9196,0.4434
5450000,40,-119.537,-10767.3,40.5368,0.4481
5460000,36,-100.807,-10799.8,40.4429,0.4418
5470000,44,-128.871,-10869.2,49.0193,0.4419
5480000,40,-117.26,-10884.2,47.0492,0.4416
5490000,47,-128.651,-10841.6,56.7505,0.4547
5500000,39,-108.718,-10857,32.5768,0.4462
5510000,37,-104.433,-10851.3,30.2483,0.4471
5520000,52,-142.968,-10830.1,55.1557,0.4496
5530000,45,-127.325,-10789,41.5937,0.4427
5540000,37,-108.907,-10806.9,42.1372,0.4529
5550000,37,-104.615,-10825.9,42.0888,0.4436
5560000,37,-121.447,-10828.6,29.6954,0.4436
5570000,41,-119.707,-10822.4,46.0637,0.4351
5580000,53,-147.608,-10761.9,45.4248,0.452
5590000,53,-143.808,-10800.2,61.5636,0.4598
5600000,36,-108.588,-10836.4,30.5779,0.4411
5610000,38,-106.514,-10861.4,37.7303,0.4474
5620000,53,-141.64,-10842.5,71.9205,0.4501
5630000,41,-117.485,-10901,48.4629,0.4557
5640000,41,-116.1,-10898.7,36.6767,0.452
5650000,38,-109.364,-10896.8,33.9499,0.4539
5660000,43,-120.993,-10858.2,42.322,0.4428
5670000,27,-88.2469,-10819.6,20.3619,0.4452
5680000,46,-134.149,-10870.7,37.5035,0.4476
5690000,40,-116.324,-10863.2,34.3421,0.4468
5700000,36,-103.678,-10834.7,45.8132,0.4446
5710000,48,-132.938,-10875.7,50.7503,0.458
5720000,41,-126.413,-10928.3,39.7895,0.4513
5730000,39,-115.39,-10916.7,41.1859,0.4575
5740000,49,-136.386,-10905.5,57.7764,0.4461
5750000,40,-116.754,-10941.4,33.6737,0.4447
5760000,54,-140.053,-10894.2,57.4205,0.4597
5770000,41,-123.907,-10844.2,44.1724,0.4576
5780000,47,-124.836,-10829,41.5715,0.4414
5790000,37,-110.347,-10862.3,27.8596,0.4357
5800000,37,-113.123,-10859.6,29.199,0.4489
5810000,33,-105.27,-10872.7,40.1012,0.4446
5820000,47,-125.783,-10938,44.4038,0.4501
5830000,39,-110.019,-10851.1,42.299,0.4503
5840000,41,-118.223,-10858.3,38.2925,0.442
5850000,56,-151.323,-10826,61.8502,0.452
5860000,60,-157.165,-10794.8,57.2235,0.4434
5870000,62,-167.101,-10779.7,67.3909,0.4536
5880000,53,-139.587,-10741,49.8654,0.4514
5890000,55,-141.119,-10706.8,43.4807,0.4414
5900000,61,-158.513,-10695.1,65.5806,0.4375
5910000,75,-193.784,-10745.5,70.9343,0.4436
5920000,51,-137.812,-10726.6,54.4586,0.4329
5930000,70,-173.89,-10704.6,65.885,0.4367
5940000,55,-152.61,-10751.5,36.9623,0.4471
5950000,57,-156.516,-10722.8,56.9614,0.4302
5960000,57,-161.489,-10766,50.8523,0.446
5970000,48,-134.976,-10697.8,38.8184,0.4424
5980000,39,-120.275,-10790,38.6701,0.4416
5990000,43,-121.895,-10840.1,47.2608,0.4426
6000000,53,-148.182,-10802.1,48.3377,0.4496
6010000,55,-147.097,-10764,58.7226,0.4499
6020000,55,-141.772,-10758.7,57.1007,0.4506
6030000,50,-129.496,-10745.9,36.7984,0.4576
6040000,50,-133.96,-10757.2,56.989,0.4391
6050000,47,-127.946,-10742.6,53.2045,0.4436
6060000,52,-132.211,-10843.7,65.4665,0.4508
6070000,58,-145.808,-10815.7,53.3568,0.4408
6080000,70,-168.682,-10776,80.4905,0.4482
6090000,37,-105.641,-10747.8,44.4396,0.4494
6100000,46,-126.269,-10770.5,42.1197,0.4419
6110000,50,-139.55,-10776,39.702,0.443
6120000,63,-150.093,-10803.8,79.4698,0.4422
6130000,51,-137.498,-10772.3,59.0513,0.4337
6140000,43,-119.438,-10764.4,37.5855,0.4417
6150000,42,-109.193,-10782.4,44.0892,0.4353
6160000,54,-143.195,-10748.4,53.8346,0.4368
6170000,45,-123.215,-10779.1,38.9455,0.4426
6180000,52,-133.743,-10824.5,53.3414,0.4439
6190000,52,-137.549,-10832.8,41.1386,0.4464
6200000,49,-137.393,-10833.3,45.0979,0.4412
6210000,60,-153.759,-10798.3,58.435,0.4436
6220000,51,-128.745,-10784.3,54.4617,0.4429
6230000,42,-116.429,-10749.9,34.2143,0.4505
6240000,56,-129.826,-10780.3,48.7599,0.4398
6250000,42,-117.148,-10753.8,54.7052,0.4406
6260000,50,-138.126,-10793.3,51.2216,0.4502
6270000,45,-118.324,-10781.4,50.0615,0.4405
6280000,58,-136.828,-10821.1,57.5646,0.4372
6290000,52,-148.182,-10775.1,55.8326,0.4416
6300000,45,-122.261,-10800.4,57.8013,0.4401
6310000,51,-127.318,-10778.4,41.9836,0.4359
6320000,55,-142.906,-10822.3,55.8067,0.4441
6330000,47,-125.881,-10844,41.4004,0.4467
6340000,60,-144.848,-10791.9,69.5137,0.4426
6350000,75,-172.218,-10761.4,85.7242,0.4501
6360000,63,-158.769,-10768.4,58.3419,0.4449
6370000,55,-154.32,-10803.7,55.9089,0.4348
6380000,56,-149.846,-10798.7,51.0912,0.4449
6390000,49,-136.199,-10773.1,45.5833,0.4384
6400000,48,-135.208,-10791.8,46.539,0.4368
6410000,61,-158.376,-10751.1,67.5552,0.4477
6420000,57,-157.392,-10745.5,42.855,0.4448
6430000,49,-135.305,-10708.6,39.2108,0.4375
6440000,49,-152.951,-10689.9,48.5012,0.431
6450000,43,-116.347,-10735.1,36.9443,0.4365
6460000,46,-127.529,-10770.3,38.5311,0.4347
6470000,51,-134.699,-10729.9,52.465,0.4433
6480000,42,-114.056,-10691.4,51.5083,0.4359
6490000,47,-124.36,-10700.8,54.2432,0.4377
6500000,57,-151.48,-10700.1,62.19,0.4474
6510000,54,-147.269,-10714.1,48.0243,0.443
6520000,50,-135.076,-10724,36.8363,0.4423
6530000,61,-155.61,-10742.4,61.2151,0.4472
6540000,64,-166.182,-10833,78.1831,0.4391
6550000,60,-157.783,-10760.9,58.5795,0.4472
6560000,55,-153.992,-10762.4,58.9144,0.4368
6570000,59,-149.705,-10671.1,61.5898,0.4336
6580000,73,-194.501,-10712.9,89.7662,0.4458
6590000,66,-179.616,-10743.7,52.2074,0.4387
6600000,57,-152.2,-10757.1,44.3513,0.4412
6610000,50,-131.175,-10776.9,45.1609,0.4481
6620000,60,-154.029,-10738.8,63.0204,0.4425
6630000,56,-149.796,-10713.1,61.7522,0.442
6640000,59,-146.056,-10691.8,47.7082,0.437
6650000,60,-153.803,-10664.2,53.9235,0.4412
6660000,58,-142.464,-10646.7,39.2246,0.4376
6670000,66,-174.254,-10683.6,66.6311,0.4415
6680000,59,-157.837,-10709.1,54.0935,0.4418
6690000,67,-162.698,-10689,55.613,0.4549
6700000,71,-172.429,-10744.8,62.8916,0.4467
6710000,51,-129.153,-10674.4,63.4542,0.4431
6720000,56,-152.387,-10773.6,54.327,0.4309
6730000,58,-162.017,-10797.5,63.2259,0.4435
6740000,61,-156.255,-10799.3,57.8258,0.4472
6750000,76,-190.116,-10834.6,89.8413,0.4523
6760000,67,-168.599,-10832.4,74.385,0.4559
6770000,65,-165.26,-10851.9,56.566,0.4531
6780000,85,-207.74,-10817.6,99.832,0.4454
6790000,70,-180.456,-10828.9,74.1436,0.4477
6800000,64,-157.806,-10859.5,59.3021,0.4536
6810000,47,-118.854,-10811.2,54.2203,0.4515
6820000,46,-129.592,-10794.5,42.301,0.4359
6830000,66,-160.832,-10781,70.009,0.4311
6840000,50,-131.017,-10776.2,65.0345,0.4442
6850000,56,-160.505,-10798,48.8901,0.4359
6860000,50,-143.272,-10743.1,56.8479,0.432
6870000,58,-154.84,-10789.9,58.1384,0.4371
6880000,53,-147.275,-10839.6,52.5604,0.447
6890000,46,-134.121,-10886.2,45.1088,0.4416
6900000,50,-136.027,-10829.8,47.7918,0.4451
6910000,39,-105.839,-10839,47.2789,0.4462
6920000,67,-166.896,-10837.4,68.7153,0.4482
6930000,53,-149.704,-10824.8,50.8661,0.4395
6940000,43,-118.675,-10793.2,43.1486,0.4427
6950000,50,-138.727,-10683.5,55.3942,0.4322
6960000,59,-151.822,-10759.4,61.6367,0.4282
6970000,38,-112.725,-10692.9,38.3489,0.4367
6980000,56,-145.698,-10723.1,55.9785,0.4371
6990000,55,-150.533,-10733.2,56.1768,0.4424
7000000,54,-152.672,-10789.2,55.9999,0.4389
7010000,51,-135.702,-10819.5,58.4319,0.4576
7020000,49,-135.25,-10785.4,33.2047,0.4465
7030000,48,-139.436,-10788.9,38.3922,0.4482
7040000,63,-159.127,-10807.6,61.2975,0.4401
7050000,70,-170.045,-10788.8,62.6485,0.4429
7060000,68,-155.63,-10707.6,79.6977,0.4451
7070000,57,-143.233,-10702,48.7921,0.443
7080000,60,-150.543,-10728.4,58.9871,0.432
7090000,57,-147.321,-10653,44.9773,0.4398
7100000,57,-161.695,-10766.1,41.4707,0.4392
7110000,51,-135.45,-10786.1,42.7517,0.436
7120000,49,-128.661,-10807.6,44.5684,0.4409
7130000,39,-106.435,-10810,49.5086,0.4406
7140000,55,-137.523,-10823.7,45.8776,0.4454
7150000,70,-174.246,-10780.4,62.9497,0.4426
7160000,44,-114.385,-10773.9,43.1041,0.4454
7170000,42,-111.905,-10719.2,50.1735,0.441
7180000,51,-139.012,-10748.8,49.8496,0.4394
7190000,47,-124.75,-10701,44.3483,0.4454
7200000,59,-149.692,-10704.8,54.5091,0.4324
7210000,47,-130.522,-10714.9,46.4422,0.4388
7220000,40,-118.431,-10674.9,40.312,0.4429
7230000,54,-154.075,-10733.8,66.7822,0.4354
7240000,71,-191.481,-10690.4,74.267,0.4401
7250000,61,-165.344,-10736.7,57.0014,0.433
7260000,62,-166.735,-10711.5,56.1938,0.4408
7270000,70,-181.751,-10732.1,60.1919,0.4465
7280000,52,-141.127,-10727.5,58.8699,0.4333
7290000,57,-149.198,-10660.5,62.6038,0.4398
7300000,59,-147.224,-10695.3,49.1332,0.4312
7310000,50,-141.401,-10747.9,56.1332,0.431
7320000,55,-138.674,-10790.9,61.4869,0.436
7330000,50,-130.826,-10740.5,46.049,0.4352
7340000,58,-160.328,-10737.8,70.2634,0.4385
7350000,48,-131.041,-10738.8,43.4997,0.4401
7360000,49,-133.96,-10738.7,55.2673,0.4397
7370000,55,-133.649,-10778.1,53.9215,0.438
7380000,60,-154.118,-10691.3,68.4936,0.4359
7390000,44,-122.717,-10721,39.514,0.4371
7400000,57,-158.141,-10721.8,56.5231,0.4371
7410000,55,-145.612,-10758.8,45.4442,0.4425
7420000,52,-139.664,-10748.5,48.1188,0.4432
7430000,54,-141.335,-10771.3,57.5934,0.4357
7440000,46,-126.301,-10813.2,47.8584,0.436
7450000,43,-114.289,-10706.2,42.8603,0.4375
7460000,54,-129.917,-10725,58.8365,0.4383
7470000,48,-128.589,-10683.8,42.7509,0.4416
7480000,53,-146.146,-10763.4,59.2338,0.4328
7490000,55,-148.31,-10842.2,56.4164,0.4469
7500000,56,-147.944,-10754.8,55.2577,0.4418
7510000,39,-104.322,-10761.5,38.6584,0.4404
7520000,47,-132.137,-10767,51.7822,0.439
7530000,42,-115.339,-10759.8,27.5314,0.446
7540000,44,-118.327,-10804,42.694,0.4524
7550000,43,-118.935,-10742.8,34.3239,0.4391
7560000,45,-130.376,-10763.5,53.1975,0.4477
7570000,48,-125.782,-10808.5,52.1194,0.4542
7580000,46,-119.698,-10854.7,37.6772,0.4502
7590000,42,-114.53,-10809.6,36.3887,0.4395
7600000,40,-111.661,-10768.3,54.1534,0.4396
7610000,50,-129.701,-10767.6,54.8403,0.4298
7620000,33,-88.1448,-10738,42.7198,0.4267
7630000,43,-116.876,-10764.8,53.3792,0.4385
7640000,45,-124.334,-10792,46.2907,0.4322
7650000,39,-113.666,-10886.8,41.5055,0.4505
7660000,48,-136.344,-10838.7,45.8654,0.4392
7670000,42,-124.415,-10909.2,45.2949,0.4463
7680000,50,-129.672,-10874.2,47.9142,0.4484
7690000,44,-122.484,-10805.6,31.6897,0.4525
7700000,41,-103.988,-10842.4,42.4795,0.4455
7710000,38,-103.539,-10822,48.7556,0.4495
7720000,42,-121.794,-10777.3,38.16,0.4448
7730000,42,-114.64,-10816,45.0387,0.4335
7740000,58,-159.655,-10839.8,68.6623,0.4437
7750000,58,-148.892,-10868.3,47.8294,0.4509
7760000,40,-121.649,-10847.5,41.4239,0.4512
7770000,41,-124.104,-10834.1,42.4082,0.4439
7780000,57,-149.666,-10809.6,49.8052,0.4422
7790000,52,-132.335,-10780.9,53.9843,0.432
7800000,33,-91.297,-10751.3,21.6928,0.4362
7810000,56,-150.732,-10782.7,70.0957,0.4497
7820000,55,-139.422,-10797.4,74.9283,0.4476
7830000,54,-137.235,-10787.6,54.3998,0.4483
7840000,52,-140.64,-10792.7,44.0565,0.4461
7850000,40,-112.093,-10820.6,30.6453,0.4482
7860000,50,-126.356,-10802.5,35.0482,0.4364
7870000,65,-160.486,-10857.5,77.2518,0.4518
7880000,46,-126.229,-10871.6,49.2703,0.4527
7890000,45,-126.394,-10793.7,46.9896,0.4496
7900000,62,-155.506,-10784.7,58.0452,0.4525
7910000,61,-160.081,-10848.3,66.0182,0.4516
7920000,62,-157.128,-10765.3,54.5341,0.4405
7930000,79,-188.666,-10776,74.8337,0.4402
7940000,63,-163.995,-10792.9,58.2103,0.4457
7950000,60,-162.659,-10758.9,57.738,0.4431
7960000,48,-133.643,-10731.4,61.9136,0.4459
7970000,63,-172.144,-10794.1,66.2003,0.4393
7980000,70,-171.711,-10710.5,69.7641,0.4406
7990000,56,-140.313,-10700.9,46.0102,0.4356
8000000,65,-164.903,-10728.1,62.6045,0.4379
8010000,63,-158.673,-10706.2,74.6273,0.431
8020000,60,-160.049,-10717.4,47.2213,0.4526
8030000,61,-164.673,-10747.8,55.6072,0.4309
8040000,48,-135.029,-10724.6,53.4119,0.4364
8050000,68,-175.597,-10686.2,66.5961,0.4344
8060000,63,-158.409,-10727.7,72.61,0.4364
8070000,66,-171.08,-10754.3,66.4574,0.4357
8080000,46,-130.583,-10798.9,32.7551,0.447
8090000,55,-139.741,-10822.1,38.4141,0.4501
8100000,41,-116.131,-10786.5,36.8017,0.4442
8110000,54,-148.804,-10861.3,52.7066,0.4498
8120000,48,-133.012,-10829.2,49.5933,0.4411
8130000,50,-129.602,-10800.3,45.9091,0.4501
8140000,40,-110.496,-10845,23.5945,0.444
8150000,54,-137.325,-10860,50.1635,0.4386
8160000,45,-123.441,-10885.8,35.4112,0.4457
8170000,71,-184.142,-10942.6,78.4026,0.452
8180000,71,-171.841,-10905.3,70.5841,0.4555
8190000,57,-168.807,-10871.3,42.997,0.444
8200000,50,-142.685,-10791.2,52.8212,0.4449
8210000,55,-151.338,-10824.4,51.4,0.4478
8220000,52,-143.633,-10693.4,48.0882,0.4404
8230000,74,-186.445,-10769.8,66.6358,0.4483
8240000,62,-166.116,-10737,54.3894,0.4325
8250000,47,-132.953,-10782.3,42.7609,0.4307
8260000,51,-142.842,-10771,70.2204,0.4375
8270000,38,-111.639,-10740.6,40.7769,0.4353
8280000,48,-133.426,-10733.9,45.6425,0.4334
8290000,44,-121.257,-10768.8,42.3116,0.4354
8300000,62,-152.025,-10804.2,65.1691,0.4431
8310000,59,-149.355,-10770.7,55.6373,0.4488
8320000,64,-173.605,-10718.1,64.7784,0.4491
8330000,59,-153.728,-10708.6,55.0634,0.4393
8340000,57,-149.714,-10731.8,66.6601,0.44
8350000,43,-119.782,-10779.2,32.7389,0.4374
8360000,46,-128.177,-10756.1,38.2531,0.4369
8370000,47,-126.619,-10719.4,51.6213,0.4356
8380000,54,-138.866,-10725.2,57.5216,0.4409
8390000,44,-120.098,-10749.1,44.4211,0.4353
8400000,63,-153.456,-10757.7,52.1158,0.4406
8410000,55,-143.466,-10851.8,60.4729,0.4461
8420000,43,-119.148,-10762.2,42.2952,0.4486
8430000,30,-86.836,-10769.9,35.6099,0.4383
8440000,52,-140.235,-10748.8,57.1093,0.4407
8450000,48,-124.152,-10826.9,40.3476,0.4358
8460000,62,-169.549,-10820.8,75.7344,0.4505
8470000,62,-165.212,-10835,44.529,0.4479
8480000,59,-156.494,-10830.4,51.193,0.4573
8490000,60,-158.689,-10810.4,60.5375,0.4581
8500000,61,-167.146,-10843.3,54.6367,0.4482
8510000,70,-170.55,-10874.6,57.8552,0.4448
8520000,61,-145.045,-10826.9,66.7597,0.4489
8530000,53,-138.541,-10815,56.1498,0.4539
8540000,63,-163.133,-10772.8,51.6487,0.4481
8550000,49,-132.689,-10708.9,40.6845,0.4422
8560000,45,-125.277,-10761.3,48.8079,0.4338
8570000,53,-154.95,-10763.2,50.5868,0.4416
8580000,56,-167.03,-10802.5,53.6473,0.4486
8590000,45,-142.372,-10739.7,52.8842,0.4512
8600000,41,-126.745,-10786.3,40.0272,0.4455
8610000,50,-141.147,-10832.9,48.7475,0.4432
8620000,48,-125.874,-10850.5,48.6134,0.4477
8630000,45,-113.595,-10811,43.3568,0.4552
8640000,39,-104.572,-10732.4,32.4599,0.4457
8650000,44,-126.083,-10737,38.0606,0.4493
8660000,37,-103.929,-10788.8,31.9014,0.431
8670000,51,-123.229,-10785.2,55.6459,0.4381
8680000,43,-120.647,-10742.9,37.678,0.4383
8690000,58,-160.926,-10776.1,62.2957,0.4443
8700000,38,-115.807,-10760.2,34.0827,0.4331
8710000,66,-158.449,-10730.8,50.671,0.4354
8720000,53,-138.139,-10756.4,50.2045,0.439
8730000,42,-109.104,-10766.8,56.3194,0.436
8740000,53,-140.834,-10756.7,50.6238,0.435
8750000,55,-144.05,-10761.3,64.2963,0.4384
8760000,55,-142.358,-10788.5,53.2675,0.4534
8770000,68,-167.514,-10684.9,67.0216,0.441
8780000,68,-161.791,-10680.2,77.1913,0.4398
8790000,65,-152.538,-10722.7,49.4447,0.4394
8800000,48,-125.687,-10781.6,52.4734,0.43
8810000,47,-131.701,-10688.9,50.2487,0.4355
8820000,52,-139.781,-10697.3,51.3274,0.4462
8830000,41,-115.878,-10781.8,40.3703,0.4479
8840000,61,-169.286,-10735.1,57.6993,0.4417
8850000,36,-107.436,-10706,33.0748,0.4329
8860000,44,-112.987,-10697.5,45.4641,0.4304
8870000,49,-125.859,-10714.1,49.4769,0.4371
8880000,49,-126.656,-10697.1,49.8759,0.4335
8890000,54,-140.513,-10751.9,46.3866,0.436
8900000,66,-172.276,-10728.5,66.0998,0.4404
8910000,58,-141.638,-10688.1,64.3048,0.4438
8920000,62,-166.567,-10710.9,46.9808,0.445
8930000,56,-141.416,-10697.5,50.1897,0.4372
8940000,55,-148.61,-10723.2,49.6075,0.4301
8950000,58,-147.815,-10697.2,43.0802,0.4341
8960000,54,-149.408,-10727.9,52.5579,0.4309
8970000,59,-174.217,-10730.2,59.5222,0.4412
8980000,61,-165.092,-10717.6,59.3466,0.442
8990000,54,-138.429,-10628.1,51.707,0.4395
9000000,48,-136.41,-10706.2,51.1379,0.4337
9010000,46,-137.83,-10694.6,37.3032,0.4315
9020000,69,-173.575,-10727.5,76.8842,0.43
9030000,55,-152.356,-10733.7,40.1848,0.4462
9040000,48,-138.121,-10811.3,46.1552,0.441
9050000,47,-121.772,-10782.3,40.6625,0.4325
9060000,61,-155.986,-10754.2,49.7716,0.4493
9070000,66,-159.717,-10780,67.199,0.4507
9080000,43,-128.963,-10724.7,37.9203,0.4445
9090000,40,-117.56,-10781.2,46.0117,0.4412
9100000,42,-117.323,-10799.8,46.7856,0.4406
9110000,59,-152.531,-10754.1,67.0341,0.4404
9120000,47,-141.279,-10748.4,38.9854,0.4372
9130000,56,-146.319,-10678.2,61.5755,0.4446
9140000,67,-172.732,-10644.9,69.2435,0.4506
9150000,62,-158.764,-10608.5,69.4719,0.4394
9160000,57,-153.566,-10679.9,49.4641,0.436
9170000,51,-153.153,-10685.5,51.8812,0.4303
9180000,50,-142.95,-10763.6,53.1823,0.4396
9190000,57,-140.85,-10710,53.0378,0.44
9200000,59,-142.927,-10744.5,59.3197,0.447
9210000,70,-177.5,-10773.6,59.0404,0.4493
9220000,62,-159.32,-10785.3,50.3956,0.4521
9230000,89,-216.947,-10791.7,73.1028,0.4477
9240000,70,-183.1,-10780.4,62.8902,0.45
9250000,56,-154.245,-10791.9,52.871,0.4505
9260000,63,-160.486,-10753.4,52.7401,0.457
9270000,49,-141.254,-10783.4,54.5015,0.4465
9280000,42,-120.796,-10784.2,38.0071,0.4514
9290000,51,-134.686,-10803.7,53.4281,0.439
9300000,55,-157.605,-10776.4,47.6631,0.4457
9310000,60,-147.433,-10726.6,48.1793,0.44
9320000,60,-159.628,-10768.8,75.5946,0.4416
9330000,53,-139.366,-10823.1,60.2437,0.4431
9340000,68,-185.744,-10860.9,63.8066,0.4556
9350000,60,-155.45,-10788.4,68.5422,0.4538
9360000,69,-179.511,-10774.1,60.2416,0.4432
9370000,58,-162.353,-10739.1,46.297,0.4432
9380000,60,-156.566,-10725.3,62.6259,0.4388
9390000,48,-133.716,-10774.3,48.1433,0.4477
9400000,59,-166.042,-10813.2,75.6599,0.4458
9410000,65,-171.067,-10770.7,64.5375,0.4405
9420000,61,-174.409,-10741.8,48.4323,0.4428
9430000,62,-157.848,-10754.3,53.7794,0.4451
9440000,53,-145.869,-10722.4,48.9218,0.4546
9450000,40,-124.925,-10742.5,44.8456,0.4355
9460000,52,-142.994,-10701.1,48.9068,0.4377
9470000,56,-148.974,-10772.5,69.2779,0.4373
9480000,49,-129.149,-10759.7,37.789,0.436
9490000,51,-126.114,-10724,47.8328,0.4424
9500000,57,-145.802,-10720.3,59.5528,0.4387
9510000,55,-147.1,-10702.9,46.057,0.4442
9520000,46,-120.026,-10720.6,36.4069,0.4394
9530000,41,-122.089,-10747.5,44.0228,0.4332
9540000,53,-141.052,-10766.9,48.6619,0.4405
9550000,61,-153.979,-10790.2,62.0855,0.4421
9560000,51,-140.392,-10728.9,45.4769,0.4429
9570000,61,-155.851,-10715.9,50.939,0.4316
9580000,63,-160.018,-10751.2,58.4776,0.4467
9590000,47,-129.865,-10753.6,47.6152,0.441
9600000,43,-126.603,-10744.5,40.0021,0.445
9610000,67,-155.078,-10721.3,60.7411,0.441
9620000,61,-158.72,-10728.5,57.6857,0.4452
9630000,62,-166.549,-10740.9,57.7241,0.4432
9640000,68,-161.007,-10743.6,63.707,0.4438
9650000,55,-146.049,-10730,58.1677,0.4339
9660000,64,-164.617,-10686.2,55.7242,0.443
9670000,59,-154.744,-10713.8,54.7613,0.4399
9680000,45,-128.22,-10751.7,48.0753,0.44
9690000,43,-124.192,-10721.6,38.9011,0.446
9700000,49,-147.233,-10763.2,45.701,0.4471
9710000,61,-175.084,-10793.5,80.1871,0.4448
9720000,51,-140.737,-10784.6,46.4366,0.4461
9730000,59,-153.318,-10740.8,65.2341,0.4435
9740000,66,-164.782,-10732.7,76.4529,0.4384
9750000,50,-147.12,-10737,57.5671,0.4491
9760000,50,-143.844,-10726.4,50.6828,0.4333
9770000,53,-152.488,-10622.9,43.1577,0.4322
9780000,65,-169.664,-10688.1,73.4244,0.4374
9790000,55,-152.19,-10621.6,56.3307,0.4296
9800000,58,-151.436,-10631.5,62.6302,0.4461
9810000,74,-189.406,-10648.7,80.7739,0.4317
9820000,66,-171.72,-10696.1,65.2875,0.4419
9830000,59,-150.476,-10611.1,65.359,0.4286
9840000,75,-176.997,-10608.8,84.5223,0.4391
9850000,61,-165.547,-10607.8,71.0816,0.4282
9860000,59,-161.773,-10633.2,65.4057,0.4347
9870000,84,-220.869,-10628.8,75.8014,0.4303
9880000,64,-168.856,-10642.7,60.9181,0.4259
9890000,78,-191.753,-10657.8,89.2689,0.4366
9900000,50,-138.788,-10655.9,49.1871,0.4316
9910000,50,-128.304,-10716.6,45.3197,0.4367
9920000,61,-157.536,-10731.6,70.7084,0.4409
9930000,62,-171.462,-10671.8,73.5537,0.4337
9940000,53,-150.11,-10638.4,43.3056,0.4348
9950000,56,-150.934,-10711.5,56.6659,0.4324
9960000,62,-160.852,-10714,50.1113,0.4358
9970000,66,-182.085,-10690.5,72.7947,0.4428
9980000,70,-175.977,-10670,58.0832,0.4452
9990000,55,-137.871,-10642.7,50.5319,0.4293
10000000,56,-143.942,-10653.7,53.1465,0.4269
10010000,53,-139.857,-10676.8,61.3132,0.4358
10020000,50,-142.287,-10696.6,57.1127,0.4365
10030000,66,-161.154,-10706.5,71.3717,0.4374
10040000,59,-155.354,-10693.2,45.6508,0.448
10050000,52,-137.683,-10722.8,62.6441,0.4337
10060000,47,-115.683,-10685.1,51.7494,0.4339
10070000,68,-161.844,-10665.1,64.1304,0.4341
10080000,64,-154.515,-10698.6,48.4841,0.4454
10090000,56,-142.017,-10700,52.6798,0.4355
10100000,46,-121.462,-10699.2,41.075,0.4383
10110000,52,-140.218,-10707.6,54.1227,0.431
10120000,44,-124.128,-10720.1,51.3991,0.4258
10130000,41,-110.46,-10720.2,34.1453,0.4322
10140000,45,-122.322,-10707.7,36.483,0.4388
10150000,45,-121.83,-10678.5,53.745,0.4443
10160000,48,-128.733,-10713.1,45.0167,0.4371
10170000,59,-151.611,-10735,61.9911,0.4493
10180000,46,-125.524,-10764.7,52.8319,0.4417
10190000,57,-152.721,-10756,58.8821,0.4413
10200000,59,-140.842,-10753.5,46.0247,0.4489
10210000,67,-162.153,-10747.9,67.8768,0.4371
10220000,53,-138.346,-10817.2,54.6761,0.4408
10230000,48,-137.936,-10765.6,55.8327,0.441
10240000,56,-137.259,-10713.9,55.3466,0.4317
10250000,55,-150.523,-10760,46.8723,0.4366
10260000,55,-144.217,-10717.9,63.7491,0.4337
10270000,59,-164.506,-10717.2,45.5868,0.4349
10280000,43,-116.79,-10723.5,45.4113,0.4343
10290000,47,-138.731,-10785.7,56.2841,0.4354
10300000,45,-125.805,-10829.7,40.3953,0.4497
10310000,40,-117.452,-10795.1,38.4201,0.4415
10320000,53,-141.188,-10762.1,45.8217,0.4406
10330000,55,-145.934,-10788.9,56.517,0.4486
10340000,47,-138.867,-10806.6,50.224,0.4349
10350000,58,-164.216,-10765.2,47.9679,0.4358
